Object,Property,Value,False,ObjectProperty
Object301,Property5,236412,"[632256, 892888, 798870, 707231, 939805, 797515, 792755, 859791, 963173, 743545, 571286, 815240, 690861, 669382, 763783, 947401, 535709, 678359, 877976, 532533]",Object301Property5
Object301,Property6,390201,"[924805, 528153, 767343, 657578, 976691, 746506, 998811, 983161, 768620, 747923, 503085, 973836, 840992, 927869, 920742, 927158, 517385, 735987, 659809, 698529]",Object301Property6
Object302,Property1,159297,"[858068, 922552, 726718, 665554, 936817, 640074, 779156, 984510, 859618, 666925, 821041, 808515, 668328, 529292, 502637, 559458, 815872, 981132, 809894, 911171]",Object302Property1
Object302,Property2,238636,"[728838, 885205, 586524, 714310, 654817, 882967, 859770, 795726, 686157, 974059, 630598, 544564, 816424, 844893, 560514, 727504, 538844, 931442, 621715, 556609]",Object302Property2
Object302,Property3,107950,"[603343, 928147, 923490, 841403, 784979, 665137, 739048, 898828, 823052, 906754, 756602, 817254, 543785, 979070, 543195, 887265, 761105, 591328, 774385, 544223]",Object302Property3
Object302,Property4,258515,"[633628, 816886, 850847, 704817, 807097, 581191, 954696, 691329, 523680, 574955, 850386, 544151, 502762, 565531, 825436, 995541, 577077, 867418, 787227, 940258]",Object302Property4
Object302,Property5,379701,"[615493, 595624, 941754, 841890, 582838, 949931, 850047, 883238, 649867, 627174, 805052, 595500, 751099, 743205, 778309, 874547, 749349, 560183, 590044, 752873]",Object302Property5
Object302,Property6,328480,"[688123, 831834, 804908, 646854, 589655, 838718, 668095, 763342, 546856, 527157, 921632, 553983, 616841, 853968, 876446, 808785, 998445, 654208, 650779, 621612]",Object302Property6
Object303,Property1,420676,"[649745, 571827, 757141, 912506, 833232, 885148, 647542, 861484, 523994, 634592, 606271, 770053, 744639, 730656, 877754, 964142, 759464, 788343, 850574, 700122]",Object303Property1
Object303,Property2,365015,"[889296, 679443, 656325, 826262, 778385, 913283, 954232, 845013, 895361, 897652, 579482, 924774, 642911, 996415, 892242, 685068, 544045, 604849, 554541, 563608]",Object303Property2
Object303,Property3,444818,"[552011, 650272, 656144, 967831, 837346, 553603, 640208, 811023, 617549, 555656, 885433, 565890, 818225, 949314, 733564, 527648, 764442, 766278, 869757, 882137]",Object303Property3
Object303,Property4,432946,"[682538, 730599, 741873, 996210, 633028, 776141, 690693, 637212, 831539, 791198, 633737, 833787, 748503, 639261, 578446, 573300, 985112, 914265, 577660, 916064]",Object303Property4
Object303,Property5,266442,"[708203, 545283, 695145, 786987, 860896, 506071, 613612, 533245, 974243, 745926, 671024, 597670, 812593, 552676, 705845, 978476, 770807, 623892, 886783, 505070]",Object303Property5
Object303,Property6,428103,"[855664, 915497, 547606, 928461, 900823, 719305, 917182, 868217, 678052, 759626, 956838, 583991, 945280, 653852, 867727, 698999, 963479, 801621, 711033, 657505]",Object303Property6
Object304,Property1,455610,"[598786, 985933, 584012, 673244, 612246, 831703, 778084, 690362, 646025, 569183, 697378, 911301, 542059, 590910, 725923, 599719, 800803, 936144, 731749, 875278]",Object304Property1
Object304,Property2,241797,"[846213, 610550, 929433, 843410, 940807, 707450, 744605, 560519, 503091, 803049, 735159, 885360, 973629, 788961, 681401, 849420, 509786, 706133, 920278, 553653]",Object304Property2
Object304,Property3,120720,"[696103, 670932, 779916, 921724, 513780, 824407, 638133, 686176, 862320, 784114, 684545, 887346, 708147, 810060, 715936, 765874, 888321, 823910, 677645, 847534]",Object304Property3
Object304,Property4,290687,"[762812, 773874, 785028, 557422, 535876, 932499, 738955, 755434, 707601, 827687, 864084, 549721, 501817, 897065, 858704, 973011, 872990, 684167, 591856, 743239]",Object304Property4
Object304,Property5,382733,"[543716, 985412, 924514, 754232, 946819, 895076, 679616, 509464, 826299, 909142, 622746, 803050, 833442, 588032, 665549, 979197, 708203, 720583, 546088, 637305]",Object304Property5
Object304,Property6,209138,"[643080, 901509, 969379, 701576, 617397, 615112, 789493, 800309, 798982, 604604, 878924, 929274, 554210, 780378, 914900, 516391, 722112, 653676, 998885, 834833]",Object304Property6
Object305,Property1,319842,"[747337, 530541, 884046, 799919, 540793, 998301, 934832, 900480, 608576, 592612, 518445, 539586, 683632, 516898, 828698, 851154, 760765, 928326, 506094, 680535]",Object305Property1
Object305,Property2,272026,"[760618, 748260, 940239, 766225, 631845, 670094, 676267, 814656, 855468, 526483, 880561, 691141, 516772, 666918, 556274, 698273, 633199, 728294, 881098, 649899]",Object305Property2
Object305,Property3,338855,"[532716, 515649, 784825, 543254, 883207, 929151, 522695, 634569, 792050, 748616, 759782, 755112, 758228, 657081, 768604, 721409, 848538, 651943, 852287, 957642]",Object305Property3
Object305,Property4,466134,"[997394, 907296, 759498, 788410, 862755, 525736, 675847, 967924, 826932, 847369, 617137, 552523, 938464, 810120, 812144, 592535, 900047, 821157, 812212, 594022]",Object305Property4
Object305,Property5,173993,"[802075, 820466, 641501, 867874, 859943, 533442, 930729, 890276, 676063, 673932, 847723, 686069, 551135, 812753, 800159, 920046, 762364, 542507, 595555, 514092]",Object305Property5
Object305,Property6,315863,"[721161, 746536, 587781, 783076, 873301, 748606, 734363, 891070, 634622, 826196, 628612, 795599, 704491, 681822, 708824, 751088, 747949, 917930, 668573, 689408]",Object305Property6
Object306,Property1,114254,"[632001, 555948, 731294, 542189, 975988, 963302, 567203, 681778, 772621, 510804, 677403, 618694, 599208, 886373, 832892, 720440, 851654, 815520, 949485, 785213]",Object306Property1
Object306,Property2,123073,"[573619, 907391, 690477, 608503, 976015, 904010, 735604, 786581, 696326, 987609, 680827, 851681, 777268, 847949, 978131, 909800, 637367, 565669, 957287, 964541]",Object306Property2
Object306,Property3,338306,"[648551, 530840, 593721, 669699, 503361, 967222, 874604, 641398, 998489, 710739, 529824, 603366, 692073, 767904, 998160, 896756, 786547, 766615, 570109, 757990]",Object306Property3
Object306,Property4,422168,"[548107, 665636, 522551, 680564, 672258, 688071, 974552, 977289, 681200, 900084, 988142, 848694, 935882, 867160, 616263, 528555, 526690, 689978, 844889, 812324]",Object306Property4
Object306,Property5,100548,"[960601, 776320, 834054, 515826, 892138, 640438, 922809, 541858, 773803, 825324, 508510, 779235, 891449, 614727, 933439, 911602, 633742, 869758, 991791, 867103]",Object306Property5
Object306,Property6,170189,"[814920, 917886, 896990, 948822, 789559, 774762, 986750, 670566, 937085, 557903, 622738, 605952, 624713, 610014, 661688, 549776, 804918, 658611, 689155, 728303]",Object306Property6
Object307,Property1,356936,"[948999, 599741, 750236, 768584, 733085, 684228, 648129, 853852, 725449, 957051, 786395, 649724, 635518, 967972, 819801, 585986, 976152, 907317, 560541, 650912]",Object307Property1
Object307,Property2,142317,"[998024, 682421, 559227, 916570, 666315, 642391, 576843, 791612, 927133, 656096, 874272, 613358, 762235, 916498, 680760, 883441, 776879, 688166, 560011, 808286]",Object307Property2
Object307,Property3,379897,"[581016, 690031, 521429, 526851, 995224, 739328, 543407, 923207, 576906, 621224, 960231, 997480, 545791, 870733, 856947, 958581, 643885, 913106, 543828, 753344]",Object307Property3
Object307,Property4,336704,"[502857, 934250, 890451, 735565, 581093, 672227, 852557, 880720, 735902, 576323, 981145, 958904, 752978, 965575, 639332, 746172, 836985, 690145, 932796, 863316]",Object307Property4
Object307,Property5,497584,"[853763, 617693, 647923, 683031, 636329, 650245, 635098, 520152, 514493, 889833, 707362, 762726, 862613, 595295, 694960, 522283, 813495, 827133, 648502, 936464]",Object307Property5
Object307,Property6,371535,"[988826, 990687, 696523, 574947, 997875, 874661, 973167, 778454, 530651, 911986, 848598, 865130, 713018, 900016, 823083, 742300, 943144, 967277, 582848, 503197]",Object307Property6
Object308,Property1,252650,"[712460, 645991, 663600, 984182, 621765, 695217, 734654, 910582, 694548, 543036, 709719, 709684, 903709, 726354, 823408, 904521, 630509, 814411, 690793, 868378]",Object308Property1
Object308,Property2,227139,"[680303, 785852, 534516, 945007, 714035, 954121, 582828, 975693, 609121, 619581, 591973, 870761, 977691, 765857, 719968, 518713, 980367, 636823, 745296, 571919]",Object308Property2
Object308,Property3,447518,"[564398, 524841, 868151, 654769, 536606, 775710, 821341, 960429, 996892, 523577, 817779, 754438, 703371, 552136, 627873, 716649, 695297, 835416, 956599, 733830]",Object308Property3
Object308,Property4,382260,"[874002, 848696, 833716, 634298, 972793, 508898, 809692, 672035, 540051, 673920, 989668, 973875, 830514, 542048, 773862, 578459, 687415, 530280, 794349, 534464]",Object308Property4
Object308,Property5,195067,"[904975, 586517, 574821, 879275, 774319, 510121, 748864, 758301, 954644, 503087, 773426, 977415, 562307, 726849, 633984, 837438, 993067, 594596, 965684, 540670]",Object308Property5
Object308,Property6,276683,"[563987, 558632, 983396, 657585, 510001, 567354, 748751, 737798, 671063, 825357, 750042, 772989, 736147, 518719, 960277, 668179, 995807, 767328, 876271, 555779]",Object308Property6
Object309,Property1,427622,"[902163, 988244, 708465, 609591, 812709, 539115, 720856, 695030, 808768, 767376, 637575, 867319, 887889, 969933, 991534, 794158, 583409, 563890, 548312, 953658]",Object309Property1
Object309,Property2,444517,"[747852, 965044, 568479, 876090, 863910, 719223, 562590, 862542, 613302, 755239, 773826, 565305, 632856, 719959, 687391, 861072, 676727, 960173, 939009, 805452]",Object309Property2
Object309,Property3,179487,"[958263, 926867, 879982, 889776, 826160, 910152, 731344, 924278, 584453, 845020, 594196, 936012, 915568, 667011, 929947, 516393, 541295, 966547, 669061, 919156]",Object309Property3
Object309,Property4,120973,"[656425, 960418, 744705, 559770, 787132, 725327, 708336, 748628, 711380, 513251, 932123, 652256, 933872, 518783, 728712, 966052, 571371, 732126, 876310, 674511]",Object309Property4
Object309,Property5,161488,"[750214, 538953, 902778, 796922, 776176, 801638, 971531, 512665, 786652, 836988, 995794, 677326, 612676, 540457, 626716, 565764, 952825, 656660, 830506, 865310]",Object309Property5
Object309,Property6,308269,"[714649, 937608, 814572, 875100, 989987, 808231, 570888, 840804, 851564, 724790, 835521, 573304, 828736, 824860, 928624, 985914, 864207, 617863, 796250, 888311]",Object309Property6
Object310,Property1,301398,"[575607, 716876, 985442, 567612, 546852, 896947, 958006, 822388, 762944, 678217, 977275, 663545, 826359, 623535, 819712, 913477, 869549, 609027, 595905, 832707]",Object310Property1
Object310,Property2,395794,"[938566, 699141, 569221, 834549, 721274, 607894, 614932, 961309, 525988, 523835, 548574, 743392, 636182, 739331, 643422, 861885, 567746, 652048, 742226, 634367]",Object310Property2
Object310,Property3,217913,"[583280, 517888, 977227, 641756, 895361, 525276, 523856, 973223, 522458, 941165, 563388, 968443, 704441, 928196, 733953, 600899, 962813, 835269, 723904, 648356]",Object310Property3
Object310,Property4,443999,"[801226, 717856, 973943, 809582, 786439, 996372, 599307, 915687, 880443, 590339, 902326, 716663, 639003, 700191, 785548, 786150, 978867, 787058, 767370, 662183]",Object310Property4
Object310,Property5,132745,"[800894, 860610, 726678, 940904, 813517, 873909, 762828, 885616, 717488, 981911, 772812, 968875, 931727, 992953, 844148, 551717, 633404, 773154, 941839, 732180]",Object310Property5
Object310,Property6,436222,"[667296, 647530, 906600, 872004, 736396, 981107, 879531, 576022, 722824, 725919, 849316, 982521, 681691, 604702, 942510, 796844, 700530, 634106, 938900, 976228]",Object310Property6
Object311,Property1,267041,"[691867, 973693, 982472, 992669, 893696, 960226, 714350, 805130, 955862, 846374, 813251, 833037, 736320, 806639, 898906, 874515, 720756, 666151, 999907, 612694]",Object311Property1
Object311,Property2,205684,"[737930, 881721, 773923, 959911, 731010, 536897, 656830, 827545, 973801, 591276, 763975, 511018, 893606, 578703, 793499, 652781, 815572, 599905, 664571, 590947]",Object311Property2
Object311,Property3,202597,"[995696, 605824, 914605, 875053, 817369, 540057, 966914, 896576, 703263, 621163, 742787, 787624, 682557, 960587, 512410, 814243, 525364, 728817, 683902, 541650]",Object311Property3
Object311,Property4,128355,"[832346, 901375, 845836, 828945, 529580, 832710, 833710, 831425, 541472, 633737, 872807, 922553, 510753, 957030, 575221, 654224, 838394, 760374, 611571, 951381]",Object311Property4
Object311,Property5,321122,"[940632, 608657, 535044, 645069, 568360, 712511, 967477, 501857, 539642, 723111, 514338, 775305, 999128, 743671, 935801, 689298, 594345, 840175, 967514, 817144]",Object311Property5
Object311,Property6,277940,"[843375, 650998, 563902, 628564, 864636, 637953, 785432, 852592, 656330, 832236, 894808, 939781, 982097, 644554, 623743, 927903, 624192, 708270, 993744, 993336]",Object311Property6
Object312,Property1,252015,"[767306, 561855, 784513, 610836, 665793, 812393, 531061, 775316, 887471, 597527, 968098, 626270, 534583, 974329, 548939, 703023, 907653, 738300, 691485, 678126]",Object312Property1
Object312,Property2,145917,"[585790, 729631, 870552, 995744, 584473, 854914, 977288, 849545, 766433, 957725, 826387, 859399, 526949, 879010, 794642, 534782, 860881, 827888, 539660, 503702]",Object312Property2
Object312,Property3,478277,"[781781, 547794, 950326, 693986, 795199, 706434, 864940, 905991, 966351, 923982, 645068, 838092, 865349, 527354, 789608, 883995, 973546, 690449, 676763, 943861]",Object312Property3
Object312,Property4,320810,"[830963, 711892, 596824, 652866, 761419, 608840, 785551, 889224, 687260, 941334, 847645, 593012, 959477, 512124, 560671, 693294, 871867, 739489, 512418, 817236]",Object312Property4
Object312,Property5,464444,"[518094, 804814, 714325, 958840, 527054, 930918, 509664, 950318, 667561, 552984, 633164, 717372, 564879, 530239, 943750, 518110, 859962, 583088, 500135, 917707]",Object312Property5
Object312,Property6,195514,"[639303, 681323, 709997, 887889, 596184, 664355, 620873, 521274, 614925, 804416, 935055, 617516, 742449, 689530, 553609, 619849, 590261, 816471, 999335, 915398]",Object312Property6
Object313,Property1,485539,"[800496, 710293, 939170, 917744, 865315, 660817, 731951, 841305, 916789, 938388, 795815, 840330, 970701, 647840, 818007, 952794, 539730, 823377, 805075, 829308]",Object313Property1
Object313,Property2,348635,"[612001, 881393, 789400, 689611, 763432, 713355, 826671, 573071, 500684, 910894, 823781, 606962, 624641, 793586, 936393, 883650, 900660, 761685, 713086, 700969]",Object313Property2
Object313,Property3,360635,"[955450, 902807, 698305, 905904, 545360, 879455, 766768, 836862, 540438, 530334, 813825, 968435, 592882, 650279, 857577, 750868, 500933, 993592, 938987, 930880]",Object313Property3
Object313,Property4,217396,"[515801, 705010, 526871, 549588, 735126, 991771, 649533, 597973, 756254, 765590, 906204, 642298, 759986, 753650, 584206, 633923, 689088, 587702, 981742, 734899]",Object313Property4
Object313,Property5,360805,"[506500, 683391, 679671, 540253, 890342, 503634, 615132, 659611, 989646, 704940, 963727, 879091, 796019, 613008, 903581, 738669, 718970, 643632, 558112, 562518]",Object313Property5
Object313,Property6,124816,"[805686, 818006, 785222, 817431, 894052, 596517, 856557, 531579, 697390, 873479, 568333, 704239, 554520, 984793, 535170, 983421, 986806, 515183, 958203, 580437]",Object313Property6
Object314,Property1,294623,"[598054, 501557, 530497, 651081, 779401, 742946, 651054, 707931, 785748, 905426, 932548, 625179, 681196, 729188, 596632, 723365, 619186, 975539, 628137, 591257]",Object314Property1
Object314,Property2,410518,"[577834, 781025, 959740, 662808, 723603, 951159, 721203, 964614, 519452, 804898, 926236, 811121, 512323, 515658, 576667, 559895, 916388, 561693, 726556, 850367]",Object314Property2
Object314,Property3,313261,"[932025, 871005, 716685, 796718, 600889, 510756, 836047, 660421, 952462, 879542, 850179, 802956, 519876, 964282, 579379, 746679, 593969, 537634, 943251, 693965]",Object314Property3
