ID,Object,Property,Value,Source,ObjectProperty
0.0,Object103,Property2,349616,Source4,Object103Property2
0.0,Object103,Property5,121829,Source4,Object103Property5
0.0,Object104,Property2,159170,Source4,Object104Property2
0.0,Object104,Property5,359713,Source4,Object104Property5
0.0,Object105,Property2,278982,Source4,Object105Property2
0.0,Object105,Property5,165726,Source4,Object105Property5
0.0,Object106,Property2,403795,Source4,Object106Property2
0.0,Object106,Property5,135531,Source4,Object106Property5
0.0,Object107,Property2,330485,Source4,Object107Property2
0.0,Object107,Property5,375406,Source4,Object107Property5
0.0,Object108,Property2,317661,Source4,Object108Property2
0.0,Object108,Property5,164252,Source4,Object108Property5
0.0,Object109,Property2,215989,Source4,Object109Property2
0.0,Object109,Property5,264317,Source4,Object109Property5
0.0,Object110,Property2,168226,Source4,Object110Property2
0.0,Object110,Property5,290569,Source4,Object110Property5
0.0,Object111,Property2,170194,Source4,Object111Property2
0.0,Object111,Property5,338849,Source4,Object111Property5
0.0,Object112,Property2,474991,Source4,Object112Property2
0.0,Object112,Property5,485213,Source4,Object112Property5
0.0,Object113,Property2,389662,Source4,Object113Property2
0.0,Object113,Property5,191854,Source4,Object113Property5
0.0,Object114,Property2,465036,Source4,Object114Property2
0.0,Object114,Property5,170652,Source4,Object114Property5
0.0,Object115,Property2,233384,Source4,Object115Property2
0.0,Object115,Property5,108396,Source4,Object115Property5
0.0,Object116,Property2,479197,Source4,Object116Property2
0.0,Object116,Property5,445389,Source4,Object116Property5
0.0,Object117,Property2,146146,Source4,Object117Property2
0.0,Object117,Property5,428191,Source4,Object117Property5
0.0,Object118,Property2,195021,Source4,Object118Property2
0.0,Object118,Property5,116240,Source4,Object118Property5
0.0,Object119,Property2,261331,Source4,Object119Property2
0.0,Object119,Property5,282488,Source4,Object119Property5
0.0,Object120,Property2,390933,Source4,Object120Property2
0.0,Object120,Property5,285356,Source4,Object120Property5
0.0,Object121,Property2,418612,Source4,Object121Property2
0.0,Object121,Property5,157732,Source4,Object121Property5
0.0,Object122,Property2,356169,Source4,Object122Property2
0.0,Object122,Property5,337524,Source4,Object122Property5
0.0,Object123,Property2,439610,Source4,Object123Property2
0.0,Object123,Property5,458414,Source4,Object123Property5
0.0,Object124,Property2,313687,Source4,Object124Property2
0.0,Object124,Property5,252835,Source4,Object124Property5
0.0,Object125,Property2,166877,Source4,Object125Property2
0.0,Object125,Property5,274846,Source4,Object125Property5
0.0,Object126,Property2,247866,Source4,Object126Property2
0.0,Object126,Property5,248778,Source4,Object126Property5
0.0,Object127,Property2,251401,Source4,Object127Property2
0.0,Object127,Property5,148195,Source4,Object127Property5
0.0,Object128,Property2,182413,Source4,Object128Property2
0.0,Object128,Property5,246626,Source4,Object128Property5
0.0,Object129,Property2,496474,Source4,Object129Property2
0.0,Object129,Property5,315142,Source4,Object129Property5
0.0,Object130,Property2,292606,Source4,Object130Property2
0.0,Object130,Property5,181391,Source4,Object130Property5
0.0,Object131,Property2,297879,Source4,Object131Property2
0.0,Object131,Property5,187594,Source4,Object131Property5
0.0,Object132,Property2,121989,Source4,Object132Property2
0.0,Object132,Property5,278580,Source4,Object132Property5
0.0,Object133,Property2,173286,Source4,Object133Property2
0.0,Object133,Property5,336689,Source4,Object133Property5
0.0,Object134,Property2,356458,Source4,Object134Property2
0.0,Object134,Property5,167604,Source4,Object134Property5
0.0,Object135,Property2,467403,Source4,Object135Property2
0.0,Object135,Property5,259304,Source4,Object135Property5
0.0,Object136,Property2,347934,Source4,Object136Property2
0.0,Object136,Property5,439838,Source4,Object136Property5
0.0,Object137,Property2,263670,Source4,Object137Property2
0.0,Object137,Property5,249745,Source4,Object137Property5
0.0,Object138,Property2,264678,Source4,Object138Property2
0.0,Object138,Property5,219203,Source4,Object138Property5
0.0,Object139,Property2,145844,Source4,Object139Property2
0.0,Object139,Property5,368771,Source4,Object139Property5
0.0,Object140,Property2,194413,Source4,Object140Property2
0.0,Object140,Property5,260713,Source4,Object140Property5
0.0,Object141,Property2,275302,Source4,Object141Property2
0.0,Object141,Property5,312460,Source4,Object141Property5
0.0,Object142,Property2,354085,Source4,Object142Property2
0.0,Object142,Property5,498247,Source4,Object142Property5
0.0,Object143,Property2,217204,Source4,Object143Property2
0.0,Object143,Property5,288907,Source4,Object143Property5
0.0,Object144,Property2,470693,Source4,Object144Property2
0.0,Object144,Property5,444149,Source4,Object144Property5
0.0,Object145,Property2,370037,Source4,Object145Property2
0.0,Object145,Property5,253258,Source4,Object145Property5
0.0,Object146,Property2,371294,Source4,Object146Property2
0.0,Object146,Property5,195891,Source4,Object146Property5
0.0,Object147,Property2,463563,Source4,Object147Property2
0.0,Object147,Property5,375990,Source4,Object147Property5
0.0,Object148,Property2,467701,Source4,Object148Property2
0.0,Object148,Property5,404894,Source4,Object148Property5
0.0,Object149,Property2,257490,Source4,Object149Property2
0.0,Object149,Property5,287128,Source4,Object149Property5
0.0,Object150,Property2,284661,Source4,Object150Property2
0.0,Object150,Property5,124021,Source4,Object150Property5
0.0,Object151,Property2,414648,Source4,Object151Property2
0.0,Object151,Property5,389951,Source4,Object151Property5
0.0,Object152,Property2,208739,Source4,Object152Property2
0.0,Object152,Property5,212374,Source4,Object152Property5
0.0,Object153,Property2,343559,Source4,Object153Property2
0.0,Object153,Property5,153365,Source4,Object153Property5
0.0,Object154,Property2,304486,Source4,Object154Property2
0.0,Object154,Property5,175838,Source4,Object154Property5
0.0,Object155,Property2,401368,Source4,Object155Property2
0.0,Object155,Property5,423263,Source4,Object155Property5
0.0,Object156,Property2,258492,Source4,Object156Property2
0.0,Object156,Property5,285843,Source4,Object156Property5
0.0,Object157,Property2,205380,Source4,Object157Property2
0.0,Object157,Property5,186557,Source4,Object157Property5
0.0,Object158,Property2,309995,Source4,Object158Property2
0.0,Object158,Property5,185837,Source4,Object158Property5
0.0,Object159,Property2,132613,Source4,Object159Property2
0.0,Object159,Property5,354408,Source4,Object159Property5
0.0,Object160,Property2,149524,Source4,Object160Property2
0.0,Object160,Property5,279916,Source4,Object160Property5
0.0,Object161,Property2,323539,Source4,Object161Property2
0.0,Object161,Property5,494805,Source4,Object161Property5
0.0,Object162,Property2,203473,Source4,Object162Property2
0.0,Object162,Property5,306998,Source4,Object162Property5
0.0,Object163,Property2,382443,Source4,Object163Property2
0.0,Object163,Property5,196970,Source4,Object163Property5
0.0,Object164,Property2,375291,Source4,Object164Property2
0.0,Object164,Property5,397020,Source4,Object164Property5
0.0,Object165,Property2,134177,Source4,Object165Property2
0.0,Object165,Property5,330002,Source4,Object165Property5
0.0,Object166,Property2,444953,Source4,Object166Property2
0.0,Object166,Property5,499053,Source4,Object166Property5
0.0,Object167,Property2,436287,Source4,Object167Property2
0.0,Object167,Property5,188949,Source4,Object167Property5
0.0,Object168,Property2,103176,Source4,Object168Property2
0.0,Object168,Property5,192305,Source4,Object168Property5
0.0,Object169,Property2,112542,Source4,Object169Property2
0.0,Object169,Property5,370041,Source4,Object169Property5
0.0,Object170,Property2,475740,Source4,Object170Property2
0.0,Object170,Property5,313893,Source4,Object170Property5
0.0,Object171,Property2,411652,Source4,Object171Property2
0.0,Object171,Property5,275091,Source4,Object171Property5
0.0,Object172,Property2,259544,Source4,Object172Property2
0.0,Object172,Property5,250051,Source4,Object172Property5
0.0,Object173,Property2,230731,Source4,Object173Property2
0.0,Object173,Property5,347570,Source4,Object173Property5
0.0,Object174,Property2,394260,Source4,Object174Property2
0.0,Object174,Property5,322930,Source4,Object174Property5
0.0,Object175,Property2,329968,Source4,Object175Property2
0.0,Object175,Property5,284946,Source4,Object175Property5
0.0,Object176,Property2,495210,Source4,Object176Property2
0.0,Object176,Property5,312018,Source4,Object176Property5
0.0,Object177,Property2,380429,Source4,Object177Property2
0.0,Object177,Property5,469680,Source4,Object177Property5
0.0,Object178,Property2,433871,Source4,Object178Property2
0.0,Object178,Property5,274983,Source4,Object178Property5
0.0,Object179,Property2,177867,Source4,Object179Property2
0.0,Object179,Property5,453797,Source4,Object179Property5
0.0,Object180,Property2,214669,Source4,Object180Property2
0.0,Object180,Property5,168826,Source4,Object180Property5
0.0,Object181,Property2,404335,Source4,Object181Property2
0.0,Object181,Property5,187544,Source4,Object181Property5
0.0,Object182,Property2,491406,Source4,Object182Property2
0.0,Object182,Property5,159867,Source4,Object182Property5
0.0,Object183,Property2,278278,Source4,Object183Property2
0.0,Object183,Property5,463625,Source4,Object183Property5
0.0,Object184,Property2,266934,Source4,Object184Property2
0.0,Object184,Property5,164375,Source4,Object184Property5
0.0,Object185,Property2,127132,Source4,Object185Property2
0.0,Object185,Property5,169802,Source4,Object185Property5
0.0,Object186,Property2,362294,Source4,Object186Property2
0.0,Object186,Property5,177448,Source4,Object186Property5
0.0,Object187,Property2,413985,Source4,Object187Property2
0.0,Object187,Property5,464629,Source4,Object187Property5
0.0,Object188,Property2,181242,Source4,Object188Property2
0.0,Object188,Property5,472118,Source4,Object188Property5
0.0,Object189,Property2,214524,Source4,Object189Property2
0.0,Object189,Property5,348761,Source4,Object189Property5
0.0,Object190,Property2,446032,Source4,Object190Property2
0.0,Object190,Property5,370577,Source4,Object190Property5
0.0,Object191,Property2,217559,Source4,Object191Property2
0.0,Object191,Property5,281898,Source4,Object191Property5
0.0,Object192,Property2,242411,Source4,Object192Property2
0.0,Object192,Property5,295359,Source4,Object192Property5
0.0,Object193,Property2,344010,Source4,Object193Property2
0.0,Object193,Property5,150817,Source4,Object193Property5
0.0,Object194,Property2,231686,Source4,Object194Property2
0.0,Object194,Property5,140806,Source4,Object194Property5
0.0,Object195,Property2,284082,Source4,Object195Property2
0.0,Object195,Property5,480722,Source4,Object195Property5
0.0,Object196,Property2,261566,Source4,Object196Property2
0.0,Object196,Property5,488592,Source4,Object196Property5
0.0,Object197,Property2,493965,Source4,Object197Property2
0.0,Object197,Property5,387286,Source4,Object197Property5
0.0,Object198,Property2,431493,Source4,Object198Property2
0.0,Object198,Property5,483378,Source4,Object198Property5
0.0,Object199,Property2,468124,Source4,Object199Property2
0.0,Object199,Property5,312768,Source4,Object199Property5
0.0,Object200,Property2,298295,Source4,Object200Property2
0.0,Object200,Property5,194384,Source4,Object200Property5
0.0,Object201,Property2,268515,Source4,Object201Property2
0.0,Object201,Property5,442869,Source4,Object201Property5
0.0,Object202,Property2,467148,Source4,Object202Property2
0.0,Object202,Property5,459261,Source4,Object202Property5
0.0,Object203,Property2,407000,Source4,Object203Property2
0.0,Object203,Property5,276777,Source4,Object203Property5
0.0,Object204,Property2,149470,Source4,Object204Property2
0.0,Object204,Property5,288816,Source4,Object204Property5
0.0,Object205,Property2,263690,Source4,Object205Property2
0.0,Object205,Property5,450512,Source4,Object205Property5
0.0,Object206,Property2,391211,Source4,Object206Property2
0.0,Object206,Property5,275555,Source4,Object206Property5
0.0,Object207,Property2,126213,Source4,Object207Property2
0.0,Object207,Property5,473094,Source4,Object207Property5
0.0,Object208,Property2,140616,Source4,Object208Property2
0.0,Object208,Property5,268063,Source4,Object208Property5
0.0,Object209,Property2,379878,Source4,Object209Property2
0.0,Object209,Property5,491776,Source4,Object209Property5
0.0,Object210,Property2,420792,Source4,Object210Property2
0.0,Object210,Property5,395422,Source4,Object210Property5
0.0,Object211,Property2,494883,Source4,Object211Property2
0.0,Object211,Property5,250659,Source4,Object211Property5
0.0,Object212,Property2,280903,Source4,Object212Property2
0.0,Object212,Property5,345583,Source4,Object212Property5
0.0,Object213,Property2,318427,Source4,Object213Property2
0.0,Object213,Property5,182806,Source4,Object213Property5
0.0,Object214,Property2,279220,Source4,Object214Property2
0.0,Object214,Property5,207309,Source4,Object214Property5
0.0,Object215,Property2,366453,Source4,Object215Property2
0.0,Object215,Property5,344367,Source4,Object215Property5
0.0,Object216,Property2,285401,Source4,Object216Property2
0.0,Object216,Property5,146418,Source4,Object216Property5
0.0,Object217,Property2,162481,Source4,Object217Property2
0.0,Object217,Property5,263148,Source4,Object217Property5
0.0,Object218,Property2,109145,Source4,Object218Property2
0.0,Object218,Property5,162552,Source4,Object218Property5
0.0,Object219,Property2,402560,Source4,Object219Property2
0.0,Object219,Property5,108332,Source4,Object219Property5
0.0,Object220,Property2,313223,Source4,Object220Property2
0.0,Object220,Property5,292979,Source4,Object220Property5
0.0,Object221,Property2,269698,Source4,Object221Property2
0.0,Object221,Property5,310178,Source4,Object221Property5
0.0,Object222,Property2,439504,Source4,Object222Property2
0.0,Object222,Property5,439957,Source4,Object222Property5
0.0,Object223,Property2,284130,Source4,Object223Property2
0.0,Object223,Property5,293413,Source4,Object223Property5
0.0,Object224,Property2,486143,Source4,Object224Property2
0.0,Object224,Property5,436765,Source4,Object224Property5
0.0,Object225,Property2,221575,Source4,Object225Property2
0.0,Object225,Property5,293234,Source4,Object225Property5
0.0,Object226,Property2,179860,Source4,Object226Property2
