Object,Property,Value,False,ObjectProperty
Object78,Property1,457265,"[636668, 554771, 669156, 844524, 876586, 554334, 764458, 797120, 778214, 569260, 627388, 984036, 779836, 645929, 690846, 924302, 519300, 717525, 923883, 527459]",Object78Property1
Object78,Property2,311844,"[727343, 784550, 934422, 576747, 662350, 724456, 646347, 760880, 510155, 847128, 864447, 567745, 572628, 686285, 635757, 672698, 556286, 506795, 681196, 985678]",Object78Property2
Object78,Property3,247295,"[653685, 741027, 944935, 593503, 727672, 713123, 606526, 959968, 948242, 654067, 808784, 980736, 888969, 865435, 996952, 779450, 852736, 639777, 948458, 842419]",Object78Property3
Object78,Property4,136484,"[793200, 796623, 789523, 835931, 745129, 781742, 518879, 785721, 503066, 737608, 991725, 653573, 822049, 527176, 631055, 978691, 913051, 945201, 933872, 947548]",Object78Property4
Object78,Property5,353524,"[770361, 722698, 658687, 817133, 723322, 809927, 530821, 703804, 663463, 940722, 818064, 502740, 886759, 503991, 815933, 626605, 772765, 548612, 863234, 812782]",Object78Property5
Object78,Property6,108889,"[596120, 720335, 558750, 519479, 847935, 671079, 593306, 639056, 889762, 773276, 969988, 629206, 928110, 607993, 930115, 954944, 500973, 812995, 806306, 917495]",Object78Property6
Object79,Property1,226359,"[813320, 981973, 966005, 654138, 579012, 970408, 892759, 619776, 568701, 992554, 563804, 998203, 791177, 964069, 864351, 570900, 859845, 976885, 584720, 614287]",Object79Property1
Object79,Property2,472899,"[833305, 576637, 926934, 535769, 987158, 629359, 807233, 863038, 570988, 511698, 686574, 578555, 804120, 943181, 934671, 925845, 899257, 693051, 823804, 796759]",Object79Property2
Object79,Property3,416013,"[588406, 970224, 946422, 632221, 795702, 843845, 655607, 977450, 881389, 672781, 943691, 752931, 635786, 947527, 827296, 793120, 689726, 646462, 569178, 560943]",Object79Property3
Object79,Property4,260761,"[592178, 649055, 934207, 673778, 520955, 940223, 775876, 603088, 795426, 545757, 504220, 934689, 843351, 730720, 751455, 534290, 889140, 807550, 954694, 620932]",Object79Property4
Object79,Property5,214623,"[649380, 938309, 568720, 789252, 769570, 575784, 566601, 675545, 581962, 708927, 610039, 619053, 762741, 746666, 736830, 601518, 845089, 871027, 930005, 849137]",Object79Property5
Object79,Property6,161784,"[656463, 764363, 639931, 786739, 972582, 908388, 706971, 935776, 771065, 683117, 735254, 783441, 754170, 990486, 774293, 931955, 621446, 973091, 587614, 882900]",Object79Property6
Object80,Property1,161171,"[856241, 799345, 854687, 511261, 714259, 788403, 643770, 987067, 527633, 953663, 933506, 884727, 886863, 712874, 628052, 589528, 874888, 858185, 979121, 758646]",Object80Property1
Object80,Property2,495716,"[880793, 906774, 729828, 500007, 788956, 740934, 567377, 698116, 697548, 988737, 906043, 859711, 508635, 995775, 792205, 963168, 782395, 989342, 630705, 689366]",Object80Property2
Object80,Property3,227051,"[831551, 587704, 660071, 914170, 837802, 983438, 551270, 765280, 582192, 777613, 694399, 735741, 957184, 918479, 948828, 594197, 724909, 569989, 598439, 721198]",Object80Property3
Object80,Property4,326954,"[830944, 835878, 956269, 548061, 685227, 604975, 716923, 955834, 866137, 576220, 974401, 702392, 995668, 746869, 665383, 512055, 955148, 884925, 991270, 963677]",Object80Property4
Object80,Property5,297396,"[601483, 628781, 707691, 566822, 787704, 664346, 979852, 548656, 820009, 936592, 592412, 565301, 719523, 691569, 807756, 676877, 929704, 986519, 994473, 644511]",Object80Property5
Object80,Property6,381910,"[559796, 883789, 827693, 838672, 550697, 872777, 503493, 731785, 733907, 785520, 889124, 810569, 954534, 792706, 825144, 828297, 600000, 893424, 536264, 613323]",Object80Property6
Object81,Property1,406518,"[635574, 510909, 680045, 836050, 781161, 753437, 583335, 703392, 715659, 888632, 653136, 773805, 624827, 706271, 678442, 543970, 733464, 947714, 949594, 772127]",Object81Property1
Object81,Property2,238193,"[618595, 683615, 608123, 572583, 807156, 605879, 788499, 542746, 553688, 859851, 852844, 882160, 557014, 638387, 655272, 748220, 529912, 550257, 879607, 674642]",Object81Property2
Object81,Property3,119376,"[891240, 898643, 634579, 602247, 528702, 715454, 687216, 734951, 918285, 727501, 663561, 956419, 532951, 854632, 994273, 921391, 503391, 546351, 522299, 616700]",Object81Property3
Object81,Property4,157053,"[543129, 632365, 811751, 599217, 886198, 836708, 847002, 892494, 580245, 509845, 806103, 532560, 909441, 738843, 888783, 939188, 787953, 712815, 771463, 603007]",Object81Property4
Object81,Property5,157714,"[913083, 563957, 753899, 844170, 854423, 877336, 917165, 634691, 518538, 828963, 912682, 770648, 730153, 831819, 877279, 753633, 683325, 885274, 586735, 703245]",Object81Property5
Object81,Property6,101621,"[663624, 918119, 755273, 792229, 734147, 614501, 608122, 832562, 936327, 717898, 931059, 876382, 819364, 934551, 998352, 947611, 504399, 707027, 684160, 802383]",Object81Property6
Object82,Property1,298870,"[905493, 892694, 704396, 896923, 913894, 916884, 707712, 669185, 613812, 796328, 522684, 784189, 833043, 724865, 596239, 828378, 831659, 590302, 513678, 821542]",Object82Property1
Object82,Property2,359260,"[577559, 627370, 975214, 787759, 616753, 678843, 758333, 596644, 734290, 562044, 834751, 564208, 708458, 851059, 639438, 558410, 523927, 636463, 520904, 643711]",Object82Property2
Object82,Property3,436657,"[786960, 934890, 786516, 752181, 602473, 543097, 628328, 964785, 512701, 758878, 541789, 538150, 884757, 601267, 895427, 713818, 983481, 675283, 746603, 652054]",Object82Property3
Object82,Property4,361650,"[932286, 826477, 876572, 613563, 500600, 864206, 884781, 651664, 581550, 840381, 821941, 612933, 690263, 853091, 502686, 872526, 621844, 724847, 793230, 693298]",Object82Property4
Object82,Property5,295057,"[818804, 840051, 668411, 694288, 852887, 771864, 765827, 790516, 957600, 898455, 933390, 690819, 606654, 876223, 633472, 908647, 964522, 798849, 596309, 795834]",Object82Property5
Object82,Property6,106340,"[558994, 648908, 721751, 771580, 642699, 725964, 662477, 506724, 608158, 681463, 803530, 574911, 912687, 718394, 922663, 537336, 840629, 879131, 647136, 624117]",Object82Property6
Object83,Property1,316368,"[647591, 883287, 844263, 837674, 712237, 949337, 682410, 736043, 973134, 987282, 593827, 846525, 778193, 888106, 770680, 784888, 884866, 784431, 639679, 545563]",Object83Property1
Object83,Property2,240837,"[909979, 995685, 645549, 731649, 925568, 678454, 857875, 539060, 715596, 887131, 743249, 645002, 587299, 565144, 513081, 702880, 734814, 669779, 841634, 517590]",Object83Property2
Object83,Property3,490527,"[877589, 802849, 951031, 942484, 660086, 950204, 827295, 712770, 591674, 891497, 934257, 587558, 651532, 726725, 501828, 737780, 822420, 574109, 839914, 522753]",Object83Property3
Object83,Property4,435671,"[995461, 680612, 744194, 969049, 938283, 617115, 705925, 998784, 514562, 958112, 532739, 802998, 804117, 604481, 902126, 920530, 689726, 535470, 520638, 855181]",Object83Property4
Object83,Property5,356244,"[507861, 521683, 672129, 866821, 778796, 708695, 512498, 754677, 896891, 648969, 595746, 639338, 580657, 590367, 672997, 730062, 638663, 842499, 898682, 938002]",Object83Property5
Object83,Property6,426821,"[893657, 673418, 705499, 626874, 985937, 967120, 541730, 728136, 708612, 858413, 783110, 679494, 669034, 929253, 937290, 969934, 593186, 809199, 550620, 863435]",Object83Property6
Object84,Property1,306902,"[980519, 810256, 890004, 780914, 563949, 715000, 931748, 628184, 962318, 859283, 858702, 562858, 863052, 793949, 934055, 693458, 523957, 979909, 989924, 844149]",Object84Property1
Object84,Property2,116759,"[935603, 785447, 822098, 717934, 535933, 869561, 834488, 990532, 861538, 963249, 976533, 507022, 550772, 630462, 581918, 579423, 529576, 773014, 973965, 875730]",Object84Property2
Object84,Property3,354790,"[514972, 990678, 979702, 618723, 854463, 714494, 835314, 604344, 503236, 812731, 741377, 605489, 815117, 650514, 949154, 877202, 822978, 716491, 506561, 516631]",Object84Property3
Object84,Property4,133160,"[755621, 530449, 684062, 594806, 934554, 941774, 918614, 885949, 753183, 607903, 624277, 909979, 660617, 852540, 680941, 875368, 827866, 881486, 944283, 947366]",Object84Property4
Object84,Property5,416520,"[757965, 874158, 619329, 976180, 588643, 766904, 774504, 523680, 629495, 654493, 675158, 956655, 843096, 781950, 902066, 706067, 777740, 832409, 962746, 707943]",Object84Property5
Object84,Property6,337301,"[624690, 774298, 789898, 521638, 512381, 818835, 764367, 522586, 907016, 527357, 682373, 806803, 881494, 979141, 674956, 616723, 814393, 693351, 809742, 735320]",Object84Property6
Object85,Property1,197062,"[653915, 862297, 866107, 669525, 575850, 516561, 959271, 702498, 954786, 984285, 831981, 671781, 865896, 752009, 867152, 730996, 969446, 756271, 603594, 696136]",Object85Property1
Object85,Property2,104457,"[789456, 737492, 511550, 740589, 707738, 613151, 636594, 623142, 918801, 713374, 602693, 800106, 860914, 627274, 685337, 826174, 637652, 769994, 826589, 560980]",Object85Property2
Object85,Property3,452383,"[559580, 959079, 535002, 562780, 519299, 777402, 858698, 607537, 703749, 536493, 975715, 717121, 527699, 616435, 915189, 564475, 516983, 504935, 854081, 945375]",Object85Property3
Object85,Property4,167432,"[918005, 794252, 554053, 634274, 813317, 840431, 722934, 669541, 632855, 679599, 838968, 615916, 865786, 852899, 568389, 893432, 691209, 989188, 614576, 688742]",Object85Property4
Object85,Property5,394773,"[969559, 552022, 892319, 789167, 888364, 923629, 559330, 607660, 781778, 859248, 731144, 853604, 745545, 864362, 743105, 805366, 696849, 701940, 599194, 883087]",Object85Property5
Object85,Property6,307291,"[808558, 594204, 826262, 943843, 770091, 627082, 747733, 829414, 624901, 506823, 718732, 603649, 652039, 748934, 576521, 745885, 766790, 683463, 837793, 935734]",Object85Property6
Object86,Property1,233682,"[778867, 975647, 958045, 769171, 960315, 952215, 700975, 848373, 960240, 853874, 923140, 717609, 910836, 875628, 665185, 868456, 787962, 836541, 841540, 548265]",Object86Property1
Object86,Property2,279330,"[661433, 504140, 789410, 696193, 665699, 515002, 524272, 646577, 937224, 658693, 973112, 938484, 537529, 655197, 677225, 671375, 881839, 881610, 698011, 805379]",Object86Property2
Object86,Property3,175120,"[855901, 644244, 506439, 899957, 778908, 922227, 607700, 752569, 829239, 952429, 629684, 737903, 581536, 986749, 717211, 762068, 865650, 920518, 502708, 740170]",Object86Property3
Object86,Property4,263544,"[615189, 618247, 990920, 550203, 543438, 593800, 689087, 876124, 599383, 544196, 503617, 642589, 964280, 654114, 938408, 882097, 928764, 730293, 831808, 984923]",Object86Property4
Object86,Property5,493081,"[990874, 785673, 606638, 533027, 782748, 979717, 862779, 513252, 763794, 644134, 622031, 770211, 682444, 729273, 667809, 519456, 967859, 767445, 655324, 591615]",Object86Property5
Object86,Property6,400020,"[583656, 654615, 633407, 834158, 758088, 682980, 819790, 574157, 775565, 701882, 682259, 882407, 996244, 540611, 746839, 617142, 636931, 513766, 663831, 817821]",Object86Property6
Object87,Property1,209278,"[575622, 974920, 754284, 689225, 798240, 716893, 815516, 959606, 754109, 884232, 886957, 671949, 645151, 797599, 882999, 819669, 519378, 727980, 856000, 928798]",Object87Property1
Object87,Property2,395294,"[687921, 784872, 546237, 513146, 911202, 521888, 680994, 944228, 862201, 648342, 797352, 985194, 555161, 866637, 751564, 989046, 514436, 556960, 520259, 993808]",Object87Property2
Object87,Property3,343624,"[979521, 937312, 803233, 700162, 662263, 604667, 849102, 801220, 947227, 671237, 612562, 802751, 697730, 903062, 606548, 696767, 898997, 829868, 573761, 734277]",Object87Property3
Object87,Property4,418267,"[860111, 922369, 914492, 514269, 795370, 566161, 875942, 549512, 637866, 619888, 804191, 565437, 868781, 980107, 555087, 615601, 824365, 887791, 794730, 888489]",Object87Property4
Object87,Property5,489782,"[823545, 532393, 778895, 634991, 638887, 807271, 820671, 533709, 818646, 783388, 818739, 634958, 619122, 732856, 614109, 847043, 846002, 838054, 841034, 751793]",Object87Property5
Object87,Property6,392998,"[764980, 963948, 791663, 673146, 881202, 849148, 974694, 733387, 818122, 973111, 571660, 818897, 770941, 935132, 820357, 696870, 911355, 778100, 809710, 696184]",Object87Property6
Object88,Property1,337088,"[534629, 984132, 628804, 715517, 770285, 667438, 748072, 990201, 829021, 937943, 744031, 991349, 853146, 748021, 749972, 952350, 570450, 509310, 728073, 805905]",Object88Property1
Object88,Property2,365912,"[886238, 854905, 815317, 602129, 554130, 504327, 653084, 517495, 651317, 969528, 689467, 552516, 723567, 578917, 544018, 712554, 560934, 573267, 524810, 977041]",Object88Property2
Object88,Property3,212461,"[872256, 795374, 693282, 557326, 528833, 911810, 906502, 740977, 958803, 580851, 812148, 996046, 927182, 623488, 625723, 886039, 936259, 876404, 643290, 905034]",Object88Property3
Object88,Property4,166230,"[723234, 636215, 854061, 947038, 949951, 593348, 687138, 953343, 744640, 540043, 839077, 541893, 999238, 573454, 961502, 703430, 948953, 846147, 820172, 882155]",Object88Property4
Object88,Property5,269493,"[656033, 543631, 854914, 702912, 553540, 872428, 690589, 868767, 527775, 661928, 943907, 745425, 931900, 806739, 694708, 532626, 680320, 708271, 763349, 826273]",Object88Property5
Object88,Property6,197054,"[609103, 919435, 535330, 907276, 661882, 704452, 591622, 564017, 867132, 628405, 501707, 841164, 538124, 801739, 960498, 967426, 808455, 929030, 765598, 865634]",Object88Property6
Object89,Property1,226067,"[938060, 536635, 965408, 749997, 680878, 862050, 556085, 888336, 511952, 601778, 850054, 814434, 673787, 622433, 717909, 751885, 992554, 702010, 639063, 542200]",Object89Property1
Object89,Property2,206823,"[949661, 995685, 646091, 975343, 921530, 514846, 649468, 979998, 697500, 940948, 792872, 622316, 559148, 777217, 904265, 657586, 822880, 641453, 669630, 708506]",Object89Property2
Object89,Property3,186886,"[961498, 500779, 630640, 984414, 908893, 845464, 960589, 695051, 651139, 909503, 769609, 746736, 760174, 590149, 676026, 795237, 587306, 686225, 670114, 651052]",Object89Property3
Object89,Property4,352098,"[562768, 954660, 684009, 964835, 813004, 615705, 789385, 668680, 904104, 568375, 690892, 605780, 968805, 511086, 533396, 980210, 944045, 784692, 583880, 730723]",Object89Property4
Object89,Property5,362984,"[791396, 511199, 870969, 932464, 913063, 890812, 684885, 506595, 967800, 577691, 880521, 558031, 742483, 622634, 722777, 991598, 540442, 814638, 977690, 647097]",Object89Property5
Object89,Property6,343856,"[960117, 916079, 756839, 542442, 973302, 636695, 562001, 744842, 799708, 552259, 839267, 581330, 818473, 916962, 593454, 879558, 782583, 825333, 953789, 699758]",Object89Property6
Object90,Property1,103022,"[863407, 955239, 622985, 593793, 679419, 943930, 909722, 911776, 652245, 939999, 615724, 567538, 584614, 709817, 967532, 602100, 634530, 872643, 926769, 638185]",Object90Property1
Object90,Property2,457415,"[977234, 957580, 827801, 778965, 527275, 564142, 967851, 529307, 568537, 657756, 799585, 839808, 798007, 788617, 749741, 884695, 671026, 707121, 640535, 775998]",Object90Property2
Object90,Property3,164740,"[965839, 918550, 971778, 839256, 772895, 522357, 659027, 995532, 976488, 816891, 906530, 581059, 712603, 875396, 720849, 682769, 640058, 546632, 650202, 857587]",Object90Property3
Object90,Property4,171091,"[939451, 824286, 523633, 596871, 749425, 584098, 759269, 566725, 996353, 563429, 638194, 955806, 821183, 979464, 983326, 809688, 643107, 756999, 906174, 556107]",Object90Property4
Object90,Property5,450540,"[809955, 644986, 833365, 934674, 901376, 801919, 646536, 731188, 983846, 777215, 691512, 541391, 820730, 746292, 817681, 511541, 856134, 538833, 979338, 525635]",Object90Property5
Object90,Property6,326345,"[757873, 998923, 663747, 737569, 992852, 713895, 805953, 676530, 538467, 523308, 759034, 674842, 728125, 806481, 953675, 524844, 589814, 618355, 857688, 649265]",Object90Property6
Object91,Property1,417927,"[911002, 642020, 529197, 585779, 866324, 902392, 897254, 913899, 732857, 777254, 963858, 869177, 730019, 791415, 684749, 973157, 752633, 703237, 803830, 756104]",Object91Property1
