Object,Property,Value,False,ObjectProperty
Object309,Property3,376235,"[605878, 655023, 514389, 547181, 719139, 510944, 659880, 635593, 505299, 546420]",Object309Property3
Object309,Property6,426566,"[786007, 746244, 968338, 788057, 731905, 725474, 511216, 639901, 956275, 737458]",Object309Property6
Object310,Property5,349294,"[503129, 589296, 994216, 501715, 509617, 873908, 729195, 935509, 669977, 921017]",Object310Property5
Object310,Property4,350905,"[724472, 719179, 645723, 517501, 975377, 706265, 868015, 850270, 936648, 660801]",Object310Property4
Object310,Property2,231779,"[866297, 569104, 705578, 613999, 826270, 682193, 782059, 989829, 733144, 900018]",Object310Property2
Object310,Property1,401514,"[939138, 989902, 683051, 708456, 825356, 781208, 868994, 824246, 562361, 924576]",Object310Property1
Object310,Property3,146145,"[982176, 978911, 830336, 873718, 558984, 922643, 844817, 572333, 550824, 536901]",Object310Property3
Object310,Property6,106499,"[674530, 609942, 501508, 669962, 829635, 571983, 903200, 965650, 687657, 743729]",Object310Property6
Object311,Property5,135963,"[643348, 885417, 799293, 533275, 583083, 803001, 722156, 788589, 913565, 750363]",Object311Property5
Object311,Property4,410818,"[836166, 712093, 554385, 534502, 888940, 682232, 657561, 650089, 624419, 628174]",Object311Property4
Object311,Property2,460232,"[597034, 691905, 712778, 518655, 874682, 960853, 763398, 814641, 653560, 813483]",Object311Property2
Object311,Property1,158237,"[870526, 600086, 850629, 567513, 802486, 734094, 933455, 692075, 992743, 598643]",Object311Property1
Object311,Property3,489567,"[862690, 842158, 534844, 511274, 593470, 681212, 649675, 927459, 917944, 710827]",Object311Property3
Object311,Property6,352605,"[735944, 793479, 869652, 876852, 549133, 961104, 908595, 628970, 974269, 813945]",Object311Property6
Object312,Property5,354658,"[908363, 678990, 668321, 716497, 980146, 736044, 863484, 870468, 816232, 683111]",Object312Property5
Object312,Property4,323800,"[866395, 670259, 503578, 513327, 587560, 984266, 503631, 568908, 843018, 819273]",Object312Property4
Object312,Property2,337505,"[606635, 699478, 811448, 765664, 849542, 820945, 626258, 665233, 627362, 752953]",Object312Property2
Object312,Property1,230339,"[703617, 868009, 594901, 546076, 587433, 915460, 520430, 711144, 961410, 889229]",Object312Property1
Object312,Property3,350396,"[780943, 739336, 553139, 625193, 573415, 704163, 759684, 648462, 704309, 628691]",Object312Property3
Object312,Property6,214067,"[574663, 893363, 742541, 506082, 686812, 844279, 853410, 832557, 644902, 693615]",Object312Property6
Object313,Property5,142087,"[829021, 768329, 723503, 513991, 818919, 866904, 816717, 871834, 649913, 837011]",Object313Property5
Object313,Property4,314698,"[502215, 624700, 992561, 638917, 959930, 640319, 793126, 669765, 772920, 645388]",Object313Property4
Object313,Property2,185937,"[855587, 505382, 951873, 999250, 690959, 571946, 502781, 510330, 957381, 681157]",Object313Property2
Object313,Property1,149077,"[675816, 674513, 721544, 850872, 762268, 766188, 948629, 880187, 668803, 597262]",Object313Property1
Object313,Property3,242394,"[725802, 583903, 993850, 732138, 817474, 660729, 957546, 598333, 821132, 656769]",Object313Property3
Object313,Property6,328973,"[810478, 918896, 760382, 604679, 942882, 896191, 583815, 657397, 688942, 680924]",Object313Property6
Object314,Property5,337035,"[654778, 659943, 684991, 643062, 971842, 928410, 968090, 561817, 520734, 504381]",Object314Property5
Object314,Property4,363364,"[569446, 974308, 762993, 779430, 895491, 650061, 729234, 822741, 891885, 632121]",Object314Property4
Object314,Property2,129673,"[815632, 661395, 639946, 766439, 889564, 673536, 650113, 691042, 710755, 551241]",Object314Property2
Object314,Property1,298432,"[901930, 696470, 954782, 981323, 752145, 855259, 941326, 672896, 992862, 931338]",Object314Property1
Object314,Property3,249886,"[771190, 746425, 639542, 913750, 686559, 631674, 759379, 643999, 590328, 530682]",Object314Property3
Object314,Property6,338980,"[753744, 872991, 974033, 777277, 718874, 677462, 937099, 821958, 988614, 514621]",Object314Property6
Object315,Property5,371585,"[892555, 668555, 584330, 978360, 831626, 924415, 675991, 775006, 676710, 893143]",Object315Property5
Object315,Property4,429045,"[599492, 772904, 652869, 649562, 560784, 712663, 539067, 625416, 912502, 553655]",Object315Property4
Object315,Property2,420826,"[757574, 611754, 942758, 818062, 705817, 725876, 678956, 568894, 808593, 851639]",Object315Property2
Object315,Property1,212652,"[718951, 653568, 975292, 780694, 759296, 503651, 564911, 696841, 934642, 946277]",Object315Property1
Object315,Property3,237737,"[934488, 737941, 611344, 982764, 731536, 874402, 659767, 603056, 563135, 838135]",Object315Property3
Object315,Property6,155300,"[993818, 526954, 617787, 540613, 987371, 851783, 699724, 960449, 583422, 647876]",Object315Property6
Object316,Property5,388485,"[765393, 827246, 591951, 836982, 564827, 815788, 942703, 759458, 560338, 851265]",Object316Property5
Object316,Property4,195313,"[613618, 968599, 782682, 791247, 511044, 608320, 628472, 853595, 644721, 762185]",Object316Property4
Object316,Property2,221899,"[985544, 507492, 870188, 841444, 746336, 736640, 515149, 994028, 762624, 718715]",Object316Property2
Object316,Property1,112931,"[501468, 762832, 656026, 602210, 843833, 625000, 607287, 832326, 728704, 515020]",Object316Property1
Object316,Property3,154440,"[764353, 914957, 612526, 606320, 556048, 921142, 801659, 796992, 679728, 830091]",Object316Property3
Object316,Property6,412441,"[744726, 587923, 603933, 669773, 929277, 612246, 761629, 923082, 712990, 988650]",Object316Property6
Object317,Property5,471560,"[849782, 832664, 514989, 670096, 696524, 935680, 948345, 902630, 990884, 641125]",Object317Property5
Object317,Property4,433688,"[966410, 726608, 940481, 556452, 963275, 843879, 828420, 556468, 739749, 935321]",Object317Property4
Object317,Property2,387226,"[917875, 791464, 806695, 610590, 571618, 890102, 656264, 687186, 701908, 960045]",Object317Property2
Object317,Property1,184716,"[871947, 902918, 594412, 906069, 872566, 860536, 896106, 599170, 568726, 738983]",Object317Property1
Object317,Property3,271905,"[811778, 802949, 778556, 851706, 820822, 594501, 918410, 531953, 842279, 743094]",Object317Property3
Object317,Property6,388427,"[784166, 642192, 834696, 728068, 556449, 925461, 987923, 608570, 924466, 722997]",Object317Property6
Object318,Property5,163789,"[959784, 752930, 698578, 708145, 966765, 618798, 729135, 819525, 719088, 810346]",Object318Property5
Object318,Property4,341016,"[921490, 964658, 830468, 756417, 603043, 792039, 711274, 737115, 559743, 733078]",Object318Property4
Object318,Property2,251753,"[958281, 888782, 543409, 748720, 599186, 714819, 665376, 769700, 625051, 828896]",Object318Property2
Object318,Property1,138365,"[701678, 669506, 867554, 782568, 954730, 701215, 928650, 778010, 677116, 680889]",Object318Property1
Object318,Property3,400419,"[707052, 784863, 578854, 917427, 997731, 830539, 544565, 679051, 555212, 593592]",Object318Property3
Object318,Property6,241143,"[627749, 675812, 965710, 542234, 813343, 967318, 636166, 556000, 585876, 833409]",Object318Property6
Object319,Property5,291342,"[842074, 518858, 574401, 520399, 984096, 906724, 986106, 725788, 955011, 782185]",Object319Property5
Object319,Property4,243707,"[529050, 619427, 741509, 742125, 970495, 597818, 752930, 597116, 697561, 623704]",Object319Property4
Object319,Property2,118723,"[785376, 989319, 591231, 822842, 806293, 893624, 843269, 779260, 974521, 940605]",Object319Property2
Object319,Property1,495236,"[736690, 556149, 996643, 995800, 629546, 905179, 529588, 620815, 533120, 962888]",Object319Property1
Object319,Property3,156278,"[789261, 512921, 768094, 643440, 741716, 519953, 602015, 714080, 761152, 585408]",Object319Property3
Object319,Property6,473758,"[954524, 834758, 717291, 987777, 679505, 661641, 949413, 576423, 595369, 620911]",Object319Property6
Object320,Property5,217865,"[576411, 711355, 927723, 554332, 507179, 924291, 853452, 935925, 613234, 508321]",Object320Property5
Object320,Property4,130631,"[572408, 708215, 806495, 508226, 562256, 667781, 662262, 867906, 592354, 937242]",Object320Property4
Object320,Property2,334320,"[561055, 760213, 545762, 674069, 624045, 820405, 886558, 633097, 541024, 873605]",Object320Property2
Object320,Property1,178794,"[855258, 564599, 737346, 560176, 643495, 752711, 523546, 584619, 544024, 873699]",Object320Property1
Object320,Property3,381250,"[704599, 790053, 749814, 550447, 963565, 763024, 921889, 949862, 555860, 914173]",Object320Property3
Object320,Property6,478446,"[753768, 900749, 698802, 783918, 576153, 773920, 900341, 718330, 837001, 750477]",Object320Property6
Object321,Property5,311132,"[863440, 609806, 815072, 500248, 990486, 717991, 884952, 966462, 854306, 918897]",Object321Property5
Object321,Property4,176202,"[917172, 573444, 661506, 722968, 661128, 553488, 721263, 783893, 933742, 858616]",Object321Property4
Object321,Property2,369228,"[865884, 711653, 931477, 657417, 504211, 951292, 779349, 645560, 737265, 576843]",Object321Property2
Object321,Property1,100815,"[765265, 756174, 884793, 856078, 671153, 602072, 761624, 664163, 745435, 717343]",Object321Property1
Object321,Property3,200914,"[566114, 958350, 838394, 878307, 741934, 589340, 760373, 822776, 511076, 997878]",Object321Property3
Object321,Property6,204981,"[523953, 719413, 867571, 579608, 599922, 662097, 620331, 880495, 985743, 707340]",Object321Property6
Object322,Property5,449291,"[704283, 972154, 637956, 998560, 970939, 826977, 937506, 919592, 586268, 619799]",Object322Property5
Object322,Property4,451620,"[735484, 814428, 962058, 790019, 751823, 890163, 906494, 882016, 957887, 522279]",Object322Property4
Object322,Property2,466359,"[679008, 773922, 865824, 654584, 969268, 581408, 833748, 608795, 760739, 601473]",Object322Property2
Object322,Property1,173433,"[755220, 617842, 866757, 672217, 609436, 822363, 814098, 610554, 754083, 918378]",Object322Property1
Object322,Property3,237892,"[978350, 856191, 956506, 567213, 753801, 925397, 996205, 685636, 872443, 651690]",Object322Property3
Object322,Property6,323507,"[916330, 530933, 567737, 944459, 821651, 877041, 756508, 831617, 987053, 963194]",Object322Property6
Object323,Property5,288482,"[767374, 963900, 626984, 884585, 702950, 910830, 637491, 886639, 695852, 651221]",Object323Property5
Object323,Property4,270050,"[562969, 972417, 778456, 957263, 905003, 919256, 538788, 667504, 575991, 541147]",Object323Property4
Object323,Property2,410171,"[711441, 966224, 732057, 616228, 770948, 644020, 539767, 930310, 841066, 672277]",Object323Property2
Object323,Property1,374576,"[810721, 573152, 862858, 628861, 690343, 817999, 635507, 516704, 927445, 835321]",Object323Property1
Object323,Property3,137162,"[724484, 600936, 647890, 843465, 656659, 740212, 907866, 774611, 859285, 901140]",Object323Property3
Object323,Property6,462918,"[847334, 578274, 689206, 578593, 691142, 969761, 755229, 747073, 937315, 520624]",Object323Property6
Object324,Property5,244123,"[605435, 674101, 758458, 978812, 707125, 955784, 853786, 933167, 824821, 987852]",Object324Property5
Object324,Property4,295961,"[594883, 926354, 898915, 559269, 544951, 599198, 702877, 895507, 914342, 609131]",Object324Property4
Object324,Property2,294290,"[695014, 642372, 718885, 916002, 652899, 732925, 838102, 863239, 793345, 809423]",Object324Property2
Object324,Property1,472159,"[989065, 731836, 681882, 714966, 677244, 934758, 642577, 788635, 837140, 897550]",Object324Property1
Object324,Property3,248046,"[838820, 564495, 940485, 686805, 897234, 571377, 590068, 811387, 960939, 591484]",Object324Property3
Object324,Property6,161776,"[725532, 550837, 517712, 937922, 946657, 814395, 513242, 653753, 809699, 721083]",Object324Property6
Object325,Property5,343067,"[891412, 948636, 725418, 686796, 945832, 845602, 703649, 793514, 972203, 561964]",Object325Property5
Object325,Property4,419003,"[607457, 572398, 746606, 777228, 673852, 741138, 932066, 552871, 968377, 916079]",Object325Property4
Object325,Property2,302082,"[917664, 524036, 879340, 682866, 687381, 630441, 674898, 893984, 671409, 905063]",Object325Property2
Object325,Property1,411341,"[917842, 686988, 836635, 799254, 734932, 593626, 641378, 517982, 528006, 958774]",Object325Property1
Object325,Property3,432402,"[594279, 886174, 952255, 789596, 725184, 623863, 710540, 662024, 796112, 651955]",Object325Property3
Object325,Property6,396347,"[829672, 872940, 801015, 580218, 579033, 551946, 587419, 514702, 821654, 792872]",Object325Property6
Object326,Property5,141158,"[748611, 952358, 974226, 523967, 604635, 836390, 840982, 818156, 663612, 719900]",Object326Property5
Object326,Property4,221600,"[649099, 849655, 966672, 833641, 976118, 591532, 959587, 978274, 784265, 936145]",Object326Property4
Object326,Property2,319266,"[956067, 956770, 732524, 988279, 925782, 667724, 897788, 680129, 567215, 690715]",Object326Property2
Object326,Property1,471679,"[783371, 513759, 821180, 645707, 888507, 709701, 990881, 925276, 649664, 757486]",Object326Property1
Object326,Property3,409584,"[765542, 867212, 991292, 646165, 505401, 523609, 846214, 843659, 977379, 664187]",Object326Property3
Object326,Property6,173430,"[954866, 793657, 773706, 559291, 979219, 630310, 912281, 772423, 890708, 656152]",Object326Property6
Object327,Property5,347604,"[639556, 769929, 832627, 523990, 573651, 849666, 957728, 597718, 658804, 577315]",Object327Property5
Object327,Property4,289004,"[743052, 777420, 714376, 569964, 809283, 514906, 689298, 626654, 506369, 953419]",Object327Property4
Object327,Property2,345143,"[814404, 553740, 680813, 552160, 998959, 953252, 805558, 694645, 795164, 520525]",Object327Property2
Object327,Property1,168309,"[797183, 750221, 670333, 843091, 615976, 787989, 874071, 786258, 959504, 692595]",Object327Property1
Object327,Property3,263298,"[980308, 620485, 780196, 996581, 981626, 719105, 516166, 609874, 915635, 746106]",Object327Property3
Object327,Property6,332253,"[906301, 820937, 862845, 606963, 732461, 592055, 591621, 850946, 644865, 866029]",Object327Property6
Object328,Property5,366989,"[637482, 981046, 903102, 688679, 702184, 528284, 911776, 811417, 835833, 660405]",Object328Property5
Object328,Property4,378690,"[618349, 701024, 743303, 786585, 578626, 885554, 790057, 531638, 764212, 761998]",Object328Property4
Object328,Property2,247500,"[739777, 567599, 511871, 987801, 888281, 866723, 630447, 596504, 660830, 678211]",Object328Property2
Object328,Property1,240939,"[950107, 603232, 883032, 774030, 619581, 597055, 756525, 659387, 834877, 873115]",Object328Property1
Object328,Property3,367348,"[740260, 858858, 630242, 838674, 945607, 980313, 645659, 771568, 780086, 765616]",Object328Property3
Object328,Property6,154170,"[921145, 737134, 854336, 903783, 795396, 618759, 883905, 815843, 991154, 679025]",Object328Property6
